Номер,Article Title,Source,Words,Persistent URL
199,Запах блокадного хлеба,"Sankt-Peterburgskie vedomosti, No.199, November 02, 2020, page(s):2",506,https://dlib.eastview.com/browse/doc/62201444
199,Осень не жалеет красок и тепла,"Sankt-Peterburgskie vedomosti, No.199, November 02, 2020, page(s):2",696,https://dlib.eastview.com/browse/doc/62201445
199,Поставь оценку уборщику города,"Sankt-Peterburgskie vedomosti, No.199, November 02, 2020, page(s):2",71,https://dlib.eastview.com/browse/doc/62201443
199,Геннадий Селюцкий. Занавес,"Sankt-Peterburgskie vedomosti, No.199, November 02, 2020, page(s):3",138,https://dlib.eastview.com/browse/doc/62201448
199,Кино про синий снег,"Sankt-Peterburgskie vedomosti, No.199, November 02, 2020, page(s):3",486,https://dlib.eastview.com/browse/doc/62201449
199,Лист в книгу города,"Sankt-Peterburgskie vedomosti, No.199, November 02, 2020, page(s):3",464,https://dlib.eastview.com/browse/doc/62201447
199,Маэстро без суеты,"Sankt-Peterburgskie vedomosti, No.199, November 02, 2020, page(s):3",368,https://dlib.eastview.com/browse/doc/62201450
199,Мышиные страсти,"Sankt-Peterburgskie vedomosti, No.199, November 02, 2020, page(s):3",671,https://dlib.eastview.com/browse/doc/62201446
199,Скажи доктору спасибо,"Sankt-Peterburgskie vedomosti, No.199, November 02, 2020, page(s):3",71,https://dlib.eastview.com/browse/doc/62201451
199,"""Сапожок непарный"". Продолжение следует","Sankt-Peterburgskie vedomosti, No.199, November 02, 2020, page(s):4",489,https://dlib.eastview.com/browse/doc/62201452
199,Кто же портит воздух?,"Sankt-Peterburgskie vedomosti, No.199, November 02, 2020, page(s):4",590,https://dlib.eastview.com/browse/doc/62201454
199,Не пионер ребятам пример,"Sankt-Peterburgskie vedomosti, No.199, November 02, 2020, page(s):4",795,https://dlib.eastview.com/browse/doc/62201453
199,Санкт-Петербург и Ленинградская область в январе - сентябре 2020 года,"Sankt-Peterburgskie vedomosti, No.199, November 02, 2020, page(s):5",4026,https://dlib.eastview.com/browse/doc/62201455
199,За ржавчину придется торговаться,"Sankt-Peterburgskie vedomosti, No.199, November 02, 2020, page(s):6",763,https://dlib.eastview.com/browse/doc/62201456
199,Кнут или пряник?,"Sankt-Peterburgskie vedomosti, No.199, November 02, 2020, page(s):6",679,https://dlib.eastview.com/browse/doc/62201457
199,Микс в консервной банке,"Sankt-Peterburgskie vedomosti, No.199, November 02, 2020, page(s):6",1535,https://dlib.eastview.com/browse/doc/62201458
199,Игра в полосочку,"Sankt-Peterburgskie vedomosti, No.199, November 02, 2020, page(s):7",800,https://dlib.eastview.com/browse/doc/62201460
199,Проплыли по-взрослому,"Sankt-Peterburgskie vedomosti, No.199, November 02, 2020, page(s):7",797,https://dlib.eastview.com/browse/doc/62201459
199,Авария онлайн,"Sankt-Peterburgskie vedomosti, No.199, November 02, 2020, page(s):8",542,https://dlib.eastview.com/browse/doc/62201461
199,Немодный фюзеляж,"Sankt-Peterburgskie vedomosti, No.199, November 02, 2020, page(s):8",393,https://dlib.eastview.com/browse/doc/62201462
199,Столкновения неизбежны?,"Sankt-Peterburgskie vedomosti, No.199, November 02, 2020, page(s):8",924,https://dlib.eastview.com/browse/doc/62201464
200,А также в области отходов...,"Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):1",325,https://dlib.eastview.com/browse/doc/62216619
200,Ввод жилых домов. Санкт-Петербург,"Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):1",98,https://dlib.eastview.com/browse/doc/62216617
200,Диктант ушел в онлайн,"Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):1",65,https://dlib.eastview.com/browse/doc/62216616
200,За деньгами через портал,"Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):1",90,https://dlib.eastview.com/browse/doc/62216614
200,Ковид за нас не сыграет,"Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):1",1241,https://dlib.eastview.com/browse/doc/62216618
200,Петербург - дорогое имя,"Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):1",80,https://dlib.eastview.com/browse/doc/62216615
200,Почем лекарства для жизни,"Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):1",88,https://dlib.eastview.com/browse/doc/62216613
200,Что в тарифном меню,"Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):1",905,https://dlib.eastview.com/browse/doc/62216620
200,Что происходит с рублем,"Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):1",79,https://dlib.eastview.com/browse/doc/62216612
200,Бум - и нет ампира?..,"Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):2",263,https://dlib.eastview.com/browse/doc/62216626
200,Железная тропа к здоровью,"Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):2",339,https://dlib.eastview.com/browse/doc/62216625
200,Кана взяли под охрану,"Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):2",177,https://dlib.eastview.com/browse/doc/62216624
200,Новоселье без Робеспьера,"Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):2",188,https://dlib.eastview.com/browse/doc/62216623
200,Смычка фермеров и ретейлеров,"Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):2",198,https://dlib.eastview.com/browse/doc/62216627
200,Выживая в Америке,"Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):3",172,https://dlib.eastview.com/browse/doc/62216629
200,"Женитесь, красноселы!","Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):3",102,https://dlib.eastview.com/browse/doc/62216632
200,"Из дюжины ""сортов дерев...""","Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):3",450,https://dlib.eastview.com/browse/doc/62216631
200,Рождение майолики,"Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):3",385,https://dlib.eastview.com/browse/doc/62216633
200,У каждого свой Феллини,"Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):3",781,https://dlib.eastview.com/browse/doc/62216628
200,У почты в среду выходной,"Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):3",123,https://dlib.eastview.com/browse/doc/62216630
200,"""Осеверить"" арбуз","Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):4",1063,https://dlib.eastview.com/browse/doc/62216636
200,Доступно молодым,"Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):4",124,https://dlib.eastview.com/browse/doc/62216638
200,Книга как хлеб,"Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):4",466,https://dlib.eastview.com/browse/doc/62216637
200,У юных химиков - новая олимпиада,"Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):4",186,https://dlib.eastview.com/browse/doc/62216634
200,Ближе к цифре,"Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):5",155,https://dlib.eastview.com/browse/doc/62216644
200,"Время ""подстелить соломку""","Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):5",634,https://dlib.eastview.com/browse/doc/62216640
200,"Норма, которую ждали","Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):5",151,https://dlib.eastview.com/browse/doc/62216641
200,Поможет онлайн,"Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):5",124,https://dlib.eastview.com/browse/doc/62216645
200,Профессия на вырост,"Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):5",963,https://dlib.eastview.com/browse/doc/62216639
200,Сохранили миллион,"Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):5",105,https://dlib.eastview.com/browse/doc/62216643
200,Специальность для мамы,"Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):5",168,https://dlib.eastview.com/browse/doc/62216642
200,А не махнуть ли в Урюпинск?,"Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):6",373,https://dlib.eastview.com/browse/doc/62216648
200,Имя на колоколах,"Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):6",692,https://dlib.eastview.com/browse/doc/62216647
200,Рассыпчатые шедевры Тоттори,"Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):6",234,https://dlib.eastview.com/browse/doc/62216649
200,Уха с... нефтью,"Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):6",743,https://dlib.eastview.com/browse/doc/62216646
200,Что тормозит развитие туризма в малых городах России,"Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):6",91,https://dlib.eastview.com/browse/doc/62216650
200,Будет кому подчистить,"Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):7",629,https://dlib.eastview.com/browse/doc/62216651
200,Как отдувалась молодежь,"Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):7",915,https://dlib.eastview.com/browse/doc/62216652
200,На ватных ногах,"Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):7",752,https://dlib.eastview.com/browse/doc/62216653
200,Бизнес позвали в юзеры,"Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):8",799,https://dlib.eastview.com/browse/doc/62216655
200,Вылет задержался на 9 лет,"Sankt-Peterburgskie vedomosti, No.200, November 03, 2020, page(s):8",184,https://dlib.eastview.com/browse/doc/62216657
201,Ввод жилых домов. Ленинградская область,"Sankt-Peterburgskie vedomosti, No.201, November 05, 2020, page(s):1",102,https://dlib.eastview.com/browse/doc/62239377
201,Евро ищет хозяина,"Sankt-Peterburgskie vedomosti, No.201, November 05, 2020, page(s):1",956,https://dlib.eastview.com/browse/doc/62239380
201,Звонят колокола Кремля,"Sankt-Peterburgskie vedomosti, No.201, November 05, 2020, page(s):1",75,https://dlib.eastview.com/browse/doc/62239372
201,Как решит семейный совет,"Sankt-Peterburgskie vedomosti, No.201, November 05, 2020, page(s):1",89,https://dlib.eastview.com/browse/doc/62239374
201,Кто пойдет в тоннель,"Sankt-Peterburgskie vedomosti, No.201, November 05, 2020, page(s):1",83,https://dlib.eastview.com/browse/doc/62239373
201,Молодых проверят на испуг,"Sankt-Peterburgskie vedomosti, No.201, November 05, 2020, page(s):1",70,https://dlib.eastview.com/browse/doc/62239375
201,Неудобно не носить!,"Sankt-Peterburgskie vedomosti, No.201, November 05, 2020, page(s):1",784,https://dlib.eastview.com/browse/doc/62239378
201,"Пакет, который ждали","Sankt-Peterburgskie vedomosti, No.201, November 05, 2020, page(s):1",611,https://dlib.eastview.com/browse/doc/62239379
201,Тридцатое послание,"Sankt-Peterburgskie vedomosti, No.201, November 05, 2020, page(s):1",76,https://dlib.eastview.com/browse/doc/62239376
201,А и В сидели на... черте,"Sankt-Peterburgskie vedomosti, No.201, November 05, 2020, page(s):2",124,https://dlib.eastview.com/browse/doc/62239385
201,На коляске без препятствий,"Sankt-Peterburgskie vedomosti, No.201, November 05, 2020, page(s):2",231,https://dlib.eastview.com/browse/doc/62239384
201,Новаторы опять в цене,"Sankt-Peterburgskie vedomosti, No.201, November 05, 2020, page(s):2",294,https://dlib.eastview.com/browse/doc/62239386
201,Премьер уходит в море,"Sankt-Peterburgskie vedomosti, No.201, November 05, 2020, page(s):2",280,https://dlib.eastview.com/browse/doc/62239383
201,Эконеделя,"Sankt-Peterburgskie vedomosti, No.201, November 05, 2020, page(s):2",248,https://dlib.eastview.com/browse/doc/62239387
201,Из когорты зодчих Ленинграда,"Sankt-Peterburgskie vedomosti, No.201, November 05, 2020, page(s):3",195,https://dlib.eastview.com/browse/doc/62239390
201,Искусство на ночь глядя,"Sankt-Peterburgskie vedomosti, No.201, November 05, 2020, page(s):3",751,https://dlib.eastview.com/browse/doc/62239389
201,Как сочетать свободу и ограничения?,"Sankt-Peterburgskie vedomosti, No.201, November 05, 2020, page(s):3",975,https://dlib.eastview.com/browse/doc/62239388
201,Мимо пушек идут поезда,"Sankt-Peterburgskie vedomosti, No.201, November 05, 2020, page(s):3",303,https://dlib.eastview.com/browse/doc/62239391
201,"Дом на улице, которой нет","Sankt-Peterburgskie vedomosti, No.201, November 05, 2020, page(s):4",850,https://dlib.eastview.com/browse/doc/62239392
201,Медицина сработает на опережение,"Sankt-Peterburgskie vedomosti, No.201, November 05, 2020, page(s):4",948,https://dlib.eastview.com/browse/doc/62239393
201,"Максим Матвеев: ""По театру не скучаю""","Sankt-Peterburgskie vedomosti, No.201, November 05, 2020, page(s):5",1152,https://dlib.eastview.com/browse/doc/62239394
201,Расширение контекста,"Sankt-Peterburgskie vedomosti, No.201, November 05, 2020, page(s):5",620,https://dlib.eastview.com/browse/doc/62239395
